Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:10,_order:1
b8c21d04-6424-480a-8987-7ee7b6e884e4,,,Ear (temperature site),,Ear,Finding,N/A,,,1,1
aa502691-f237-46c8-84d1-e1ab3a6fcf22,,,Easy Access,,Easy Access,Finding,N/A,,,1,1
6f191b6d-ecd3-4096-a3b4-4d0f26f0294b,,,Easy access to lethal means,,Easy access to lethal means,Finding,N/A,,,1,1
d4bb71cd-a987-4218-b564-df45825f9f1f,,,Electroconvulsive Therapy (ECT) candidate,,Electroconvulsive Therapy (ECT) candidate,Finding,N/A,,,1,1
71129829-dc9b-4730-90cb-a38ac72d8fd7,,,Elementary school education,,Elementary,Finding,N/A,,,1,1
8a09ea33-6afe-4e98-857e-045e47b07ab6,,,Elevated (observed mood),,Elevated,Finding,N/A,,,1,1
dc328bd2-ec6e-4aab-befb-53c178d2f318,,,Emergency ward,,Emergency,Finding,N/A,,,1,1
4befe3ce-4ad1-4c46-bd66-93d403a802e8,,,Currently employed,,Employed,Finding,N/A,,,1,1
f5f09db9-bab7-4e5e-b3b7-5d0fe07b3500,,,Enhance daily functioning and self-care skills,Enhance daily functioning and self-,Enhance daily functioning and self-care skills,Finding,N/A,,,1,1
a990e867-d1aa-4a3b-9cca-f6c2e42cc1ed,,,Enthusiastic,,Enthusiastic,Finding,N/A,,,1,1
27f67e09-0a71-497c-a73c-a1c23e9c9770,,,Euthymic,,Euthymic,Finding,N/A,,,1,1
ea96b311-bbc5-407c-859e-e5a4c1ec71e9,,,Evening (work shift),,Evening,Finding,N/A,,,1,1
bb9b093b-692e-453d-bb4c-4f98784e4806,,,Evidence of physical health complications,Evidence of physical health complic,Evidence of physical health complications,Finding,N/A,,,1,1
00e1590b-67b3-4e1b-b0f0-016e88441a4e,,,Extended,,Extended,Finding,N/A,,,1,1
4f227fa2-1f8a-4030-9fe2-24fe6e19c429,,,FBS,,FBS,Finding,N/A,,,1,1
5ead1ccf-5b36-4ef7-8b70-d0e766d879a5,,,Facility visit (follow-up type),,Facility,Finding,N/A,,,1,1
f6fdeddf-1888-49eb-bc91-b05fb13105a6,,,Fall (incident type),,Fall,Finding,N/A,,,1,1
b998b822-9843-4630-8d06-b26694df8783,,,Family mediation,,Family mediation,Finding,N/A,,,1,1
aba6997d-82bf-4221-8bce-767e159123e9,,,Family/Caregiver,,Family/Caregiver,Finding,N/A,,,1,1
096cbb4d-4a2a-433a-8faf-24d12c962d58,,,Financial,,Financial,Finding,N/A,,,1,1
2acde057-a91b-4f91-bf57-26e625c81e53,,,Flat (observed affect),,Flat,Finding,N/A,,,1,1
685a8309-8d9e-44ae-8a02-aac35270660d,,,Flight of Idea,,Flight of Idea,Finding,N/A,,,1,1
0aabbe1b-baf6-41bb-b99c-96cbe27e6415,,,Fluctuating (emotional stability),,Fluctuating,Finding,N/A,,,1,1
3591287e-f4c1-4325-976f-e19951718c70,,,Forehead(Gun Thermometer),,Forehead(Gun Thermometer),Finding,N/A,,,1,1
0afb2f27-69af-4860-8d92-5ec3e17c0307,,,Forensic case,,Forensic case,Finding,N/A,,,1,1
a91d2ae3-a7ff-47df-bf9d-0048b6888432,,,Frequent,,Frequent,Finding,N/A,,,1,1
68892aef-7ed8-43ba-aef8-4841190f3e6d,,,Frequent Active Ideation,,Frequent Active Ideation,Finding,N/A,,,1,1
91f73c81-b99c-49eb-ab71-e8893814cfab,,,Full (functional level),,Full,Finding,N/A,,,1,1
249a137c-c05d-4acc-843b-2392132f6a5f,,,Functional,,Functional,Finding,N/A,,,1,1
af346dd1-5470-44f7-8df3-59a5fea1f634,,,General practitioner (reporter role),,GP,Finding,N/A,,,1,1
37f0bb46-d170-40e9-91a9-21d355dcdac0,,,General / unspecified target,,General / unspecified target,Finding,N/A,,,1,1
c11d6aa2-97f2-49f7-b77b-7abe5ac0106c,,,General Target,,General Target,Finding,N/A,,,1,1
d5da6c9d-0665-4ca3-9acc-c0e762a739ae,,,Grade 1 (school grade),,Grade 1,Finding,N/A,,,1,1
ac5b782f-8ddd-435b-9fb4-7f0cd5852330,,,Grade 10 (educational attainment),,Grade 10,Finding,N/A,,,1,1
1701d647-4251-4bad-a883-f88994cd63b4,,,Grade 11,,Grade 11,Finding,N/A,,,1,1
b2f6b27d-0e2b-465e-a4e8-a013ef9cd8e2,,,Grade 12,,Grade 12,Finding,N/A,,,1,1
9ad9edc9-d03f-4570-b07f-96f312efcee3,,,Grade 2 (school grade),,Grade 2,Finding,N/A,,,1,1
97a9cfb4-7d5f-4b8c-9567-52c8b1f14bc5,,,Grade 3 (school grade),,Grade 3,Finding,N/A,,,1,1
a227c19c-1daf-4d68-9ac5-daa65eb87958,,,Grade 4 (educational attainment),,Grade 4,Finding,N/A,,,1,1
9b26ed51-5f1a-4c83-b444-d210477a4bbe,,,Grade 5 (educational attainment),,Grade 5,Finding,N/A,,,1,1
1797be2d-e4d2-4484-a19f-b00a32ac58e9,,,Grade 6 (educational attainment),,Grade 6,Finding,N/A,,,1,1
a54bccb3-3f0f-42ab-b1a9-e7ad770a7942,,,Grade 7 (educational attainment),,Grade 7,Finding,N/A,,,1,1
f4b9e2ee-ff89-468b-abe9-716145c22eb8,,,Grade 8 (educational attainment),,Grade 8,Finding,N/A,,,1,1
53167c4c-602f-460f-a2b3-c5a6835b4dfe,,,Grade 9 (educational attainment),,Grade 9,Finding,N/A,,,1,1
1908da4d-969e-4f4b-95b5-214a98da04d8,,,Grandiose,,Grandiose,Finding,N/A,,,1,1
f55c5742-2e90-4b43-b342-ab3a0db67d9e,,,Guarded (observed behavior),,Guarded,Finding,N/A,,,1,1
0380a3b8-37c4-4cf7-b1ec-23886554ca00,,,Guardian Consent (Minor / unable),,Guardian Consent (Minor / unable),Finding,N/A,,,1,1
425cf922-cfca-4696-92e2-d43fa99b3fb0,,,Hallucination (Auditory),,Hallucination (Auditory),Finding,N/A,,,1,1
7355702e-a65f-4330-b228-d2065d154ec8,,,Has health ID,,Has health ID,Finding,N/A,,,1,1
0a37ba6e-3bb3-4961-a94c-7cfcdd01c7a4,,,Have health ID,,Have health ID,Finding,N/A,,,1,1
99160c83-13c9-4e30-8ac5-784a1eababd3,,,Health Officer,,Health Officer,Finding,N/A,,,1,1
693f4784-9933-4a3b-856e-6ccaa382247f,,,High (rating scale level),,High,Finding,N/A,,,1,1
818c725f-cc73-4e35-8277-291dcdc37bb0,,,High school (educational attainment),,High school,Finding,N/A,,,1,1
f9325089-a04a-426d-b0a5-068ead036afd,,,Highly destructive,,Highly destructive,Finding,N/A,,,1,1
0ab4f633-7d24-420d-be8f-f7fb7c9bb6ba,,,Highly homicidal,,Highly homicidal,Finding,N/A,,,1,1
7874d9f2-822b-472e-ac21-8622caf8c536,,,Highly suicidal,,Highly suicidal,Finding,N/A,,,1,1
e8c206a2-04eb-4fd8-9e04-e593e85c3c10,,,Home visit (follow-up type),,Home visit,Finding,N/A,,,1,1
0e31a57c-1cc0-434e-88c3-c104d6bf13b8,,,Homicidal (finding),,Homicidal,Finding,N/A,,,1,1
591f70d7-2766-4dee-8dc5-68c7264585e3,,,Hospital Administration,,Hospital Administration,Finding,N/A,,,1,1
89cc92e0-bc39-4b89-899b-39dba3daacaf,,,Housing,,Housing,Finding,N/A,,,1,1
3646c1ed-32bb-4d63-9440-c6e53484dc33,,,Guardian responsibility agreement statement,I agree to: Support patient treatment and follow-up; Provide accurate information; Cooperate with healthcare providers; Assist adherence to the care plan; To take the patient at discharge time; I know that institution never takes accountability because of,I agree to: Support patient treatment and follow-up; Provide accurate information; Cooperate with healthcare providers; Assist adherence to the care plan; To take the patient at discharge time; I know that institution never takes accountability because of pacient scaped,Finding,N/A,,,1,1
cfc7a89d-5a20-4ed8-b9ae-3fa8ae30c30a,,,"I confirm that: I understand the social work services (assessment, counseling, referral, follow-up); I agree to share relevant information for care coordination; I understand services are confidential and voluntary",,"I confirm that: I understand the social work services (assessment, counseling, referral, follow-up); I agree to share relevant information for care coordination; I understand services are confidential and voluntary",Finding,N/A,,,1,1
286f264a-7e2e-4b1e-baa5-072654863f32,,,ICU (finding),,ICU,Finding,N/A,,,1,1
c602b6f9-fd14-4af3-80db-47ebdc981ed4,,,Illusion,,Illusion,Finding,N/A,,,1,1
7acf2842-fb7d-4c80-8e86-5e84615cf7a8,,,Impaired (functional status),,Impaired,Finding,N/A,,,1,1
2d2e6e79-c7c2-45e0-ac89-b3cb868b5845,,,Improve emotional and psychiatric stability,Improve emotional and psychiatric s,Improve emotional and psychiatric stability,Finding,N/A,,,1,1
44884203-7341-4d06-9802-51aa20e70cbb,,,Improve insight into substance use and its consequences,Improve insight into substance use ,Improve insight into substance use and its consequences,Finding,N/A,,,1,1
bdddc06d-89b8-4b08-ad37-58ef85cb1c54,,,Impulsive (personality trait),,Impulsive,Finding,N/A,,,1,1
a2dd62ce-d401-4615-8f48-aeb972478487,,,Inconsistent,,Inconsistent,Finding,N/A,,,1,1
b6072ad0-8ea5-45f2-9b68-cc1915c8befb,,,Increase motivation for recovery and behavior change,Increase motivation for recovery an,Increase motivation for recovery and behavior change,Finding,N/A,,,1,1
83ed948b-9604-423e-981a-b3c2dbc2d0aa,,,Independent (functional status),,Independent,Finding,N/A,,,1,1
355251bf-b021-4c5b-b192-a4eb91461086,,,Initial,,Initial,Finding,N/A,,,1,1
eb378104-3388-4018-9933-b5df2404d3b4,,,Injection (route of administration),,Injection,Finding,N/A,,,1,1
4b3e4686-8e1e-41cb-a240-e36c4615fd18,,,Injection drug use,,Injection drug use,Finding,N/A,,,1,1
94bd4ea2-6651-4da4-9cf4-bbae6bd69a54,,,Injury (post-procedure complication),,Injury,Finding,N/A,,,1,1
286b3413-fe92-4680-957b-42a324a792d4,,,Institutional,,Institutional,Finding,N/A,,,1,1
0319d9c9-acdf-495d-8147-45d0f2eded5a,,,Irregular (attendance pattern),,Irregular,Finding,N/A,,,1,1
3f20305f-ef44-40ff-b7c0-9c6fa7a29b10,,,Irregularly irregular pulse pattern,,Irregularly Irregular,Finding,N/A,,,1,1
40d60fa7-47b0-46a0-a4d4-2f040014dc80,,,"Irritable (mood, mental status exam)",,Irritable,Finding,N/A,,,1,1
f7a8ee1c-e416-40c4-baa2-0e09b1b8ae78,,,Isolated (social functioning),,Isolated,Finding,N/A,,,1,1
9afdc1c7-c1c5-41b0-bbde-a6d2c09a2434,,,Leave of absence (LOA),,LOA,Finding,N/A,,,1,1
41c0d582-d06f-449a-8753-bf570a37793c,,,Labile (observed affect),,Labile,Finding,N/A,,,1,1
70cbf3e0-d796-43d3-bd8b-4f6e3dd0e32b,,,Lack of adequate family or social support,,Lack of adequate family or social support,Finding,N/A,,,1,1
cd46b3e7-608f-41fa-acbb-a3278e391961,,,Lack of social support (admission criterion),,Lack of social support,Finding,N/A,,,1,1
bb18efa6-0b27-4b06-abfc-d43ecbad1fb2,,,Legal Representative,,Legal Representative,Finding,N/A,,,1,1
d46c1cd5-79f0-412f-a854-978bed3d7cc4,,,Life-threatening,,Life-threatening,Finding,N/A,,,1,1
d444fd09-b6a1-477c-bf73-000cf877ac2a,,,Limited (functional level),,Limited,Finding,N/A,,,1,1
96d9a37f-f362-4511-84be-ac05ee2005b3,,,Limited Access,,Limited Access,Finding,N/A,,,1,1
