Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:7,_order:1
05c08765-c45c-4f8b-b431-b5f5e67c3d40,,,"Bath / Skin care given and recorded (Moist, clean skin and lips)",Bath / Skin care given and recorded,"Bath / Skin care given and recorded (Moist, clean skin and lips)",Finding,N/A,,,1,1
069d2899-a149-4767-b41f-3f23d796ad2a,,,QD,,QD,Finding,N/A,,,1,1
06ba03db-a4b8-4777-a270-dc9804091db6,,,Gestational Age at Delivery (weeks),,Gestational Age at Delivery (weeks),Question,Numeric,,,1,1
06d981e4-ae28-40d7-ba37-ad4cd788e58d,,,Saline,,Saline,Finding,N/A,,,1,1
06dd147d-2afa-4a55-a8aa-8f52a1fe69fc,,,Cyanosis relieved by oxygen,,Cyanosis relieved by oxygen,Finding,N/A,,,1,1
07de20cc-6ac2-4c11-a2af-b63b960f27e4,,,Sample collection / Blood draw,,Sample collection / Blood draw,Finding,N/A,,,1,1
0808d009-2b17-4769-bb3c-df060417e872,,,Intense suicidal thoughts/plans with high intent requiring close observation,Intense suicidal thoughts/plans wit,Intense suicidal thoughts/plans with high intent requiring close observation,Finding,N/A,,,1,1
089773bf-4080-4ecf-ae02-ce11dfa444cc,,,Bag-Valve-Mask (PPV),,Bag-Valve-Mask (PPV),Finding,N/A,,,1,1
0948f769-a5c7-4fba-a3e6-9676dcbf2f48,,,Medical History,,Medical History,Question,Text,,,1,1
099f5cf0-9c82-4f75-91f5-ea92012e0af9,,,Masters,,Masters,Finding,N/A,,,1,1
09f8c67f-9569-4cf1-bc74-ff81c9cee765,,,Tangential,,Tangential,Finding,N/A,,,1,1
0a23beb4-67c5-45ea-b1f2-6306e3037840,,,Oral Penicillin V (Daily),,Oral Penicillin V (Daily),Finding,N/A,,,1,1
0a65e846-7815-43f4-b768-d645f39a65be,,,Follow-up Appointment Date,,Follow-up Appointment Date,Question,Date,,,1,1
0a896e28-f6f9-43d1-951e-6b54c92ce89a,,,Family Declined,,Family Declined,Finding,N/A,,,1,1
0ad94662-9ba0-4094-a5a1-c2c7e802f548,,,Specify Source of History,,Specify Source of History,Question,Text,,,1,1
0b584147-1523-489f-8ae7-69b0f47be9cf,,,Seeking meaning,,Seeking meaning,Finding,N/A,,,1,1
0bdd6db9-5769-4ddb-a716-070dac4f263a,,,Unreliable,,Unreliable,Finding,N/A,,,1,1
0c5ec4fa-f41a-4a6d-bd07-969872b69165,,,SpO2,,SpO2,Question,Numeric,,,1,1
0cf2541b-a589-4a3d-8f6d-9ce0536cf2ef,,,Medically Unsuitable,,Medically Unsuitable,Finding,N/A,,,1,1
0cfc45f2-c676-4c57-a510-bd934ea3eee7,,,Urinalysis Results,,Urinalysis Results,Question,Text,,,1,1
0d4b1526-fcb8-4ae6-9541-2affa8529022,,,Number of Diaper / Wet Cloth Changes,Number of Diaper / Wet Cloth Change,Number of Diaper / Wet Cloth Changes,Question,Numeric,,,1,1
0dc72c7e-235e-4542-9154-0a4b2aeb0857,,,Lethargic,,Lethargic,Finding,N/A,,,1,1
0dd34d26-3166-4af0-ba16-bdbc0b323d1d,,,Job Coaching,,Job Coaching,Finding,N/A,,,1,1
0dfbbf5c-02cb-48cb-ba3b-780210a0dc42,,,Motivational interviewing (intervention),,Motivational Interviewing,Finding,N/A,,,1,1
0e07473f-8cb1-459d-a854-130d8b50ec0d,,,Renal Function Test (RFT),,Renal Function Test (RFT),Question,Text,,,1,1
0e3a44df-2b8b-4d9b-9e89-40a47644760f,,,System Auto-Classification,,System Auto-Classification,Question,Text,,,1,1
0e9cb32a-a012-49b5-b31e-11a87262c8f5,,,"Affect, narrative description",,Affect,Question,Text,,,1,1
0ebc96f5-fbbf-45c9-b2d1-a5c9aeab59b1,,,Reason for Failed Instrumental Delivery,Reason for Failed Instrumental Deli,Reason for Failed Instrumental Delivery,Question,Text,,,1,1
0f09da40-837b-4797-b405-38cbc44a19d2,,,Thought Process (text),,Thought Process,Question,Text,,,1,1
0f66086a-d1ba-448d-8c47-47a32343deb3,,,Technical/Vocational,,Technical/Vocational,Finding,N/A,,,1,1
112cb702-94e3-48f8-bea7-bb69728fa339,,,+3,,+3,Finding,N/A,,,1,1
1145e8f4-17a4-43af-a28a-94399aef3c0b,,,Blood Pressure (Systolic),,Blood Pressure (Systolic),Question,Numeric,,,1,1
11659bd4-d901-4b12-91ff-b841e168b197,,,Formula feeding exclusively,,Formula feeding exclusively,Finding,N/A,,,1,1
11a8ab8b-3617-493e-acfb-00cd9b3a9356,,,Presenting Symptoms,,Presenting Symptoms,Question,Text,,,1,1
11b71304-69bd-4d14-a48e-eadb71dbe35a,,,Pressured,,Pressured,Finding,N/A,,,1,1
11c8283b-ed42-4635-90d4-8a4ae3ee3f37,,,Every otherday,,Every otherday,Finding,N/A,,,1,1
11f7f807-b654-4e75-a779-5c672048137f,,,Aggression risk,,Aggression risk,Finding,N/A,,,1,1
1241a7b5-0187-43ef-8a52-b52ee91f7c1f,,,Male (infant sex),,Male,Finding,N/A,,,1,1
12fc6438-0057-4c3f-bab2-c3f0808c6835,,,Proceeded,,Proceeded,Finding,N/A,,,1,1
130eb6a7-b7d2-4e83-83ce-e57c6f566537,,,Every Shift,,Every Shift,Finding,N/A,,,1,1
13aab196-42db-422c-b906-c7087817d048,,,Fasting Blood Sugar (FBS),,Fasting Blood Sugar (FBS),Finding,N/A,,,1,1
13d4fe75-618e-4e2e-a500-18a726374be7,,,Resident,,Resident,Finding,N/A,,,1,1
145ae1ea-24c7-430f-9fb3-6c439634f599,,,Normal / Intact,,Normal / Intact,Finding,N/A,,,1,1
1515dffa-d5d7-4a46-90dd-74139c8408f3,,,Fair understanding,,Fair understanding,Finding,N/A,,,1,1
1517b74b-b213-4b49-ae52-4ccffcb5ba43,,,Assessment Time,,Assessment Time,Question,Datetime,,,1,1
158ee43a-f72c-4a87-a39b-6d29a426d8a8,,,Impaired,,Impaired,Finding,N/A,,,1,1
15e50795-bb71-4199-8a91-eb9d1ca37233,,,Past Psychiatric History,,Past Psychiatric History,Question,Text,,,1,1
16559292-cce9-460f-970b-b11bd2c127b5,,,Fluid Restricted,,Fluid Restricted,Finding,N/A,,,1,1
167787AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,,HCV RNA quantitative (IU/mL),,Quantitative hepatitis C virus RNA viral load in IU/mL.,Test,Numeric,,,1,1
168323AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,,HBV DNA (IU/mL),,Quantitative hepatitis B virus DNA viral load in IU/mL.,Test,Numeric,,,1,1
16d1efc5-c008-4911-92fb-b33d971e22e4,,,BID,,BID,Finding,N/A,,,1,1
17090bb9-aad7-433c-b72c-30f141582dbe,,,Not Completed,,Not Completed,Finding,N/A,,,1,1
17934f26-331d-411a-9a75-1450e86e06c0,,,Has the patient resumed sexual intercourse since delivery?,Has the patient resumed sexual inte,Has the patient resumed sexual intercourse since delivery?,Finding,N/A,,,1,1
18a3c9a1-74b7-412e-96f0-ef8190315cb6,,,Hopeful,,Hopeful,Finding,N/A,,,1,1
18a757a2-d482-49b6-be80-68afe27b1b0f,,,2 hours after Midnight / at 2:00 AM,,2 hours after Midnight / at 2:00 AM,Finding,N/A,,,1,1
1976f18f-e3e0-4f26-b226-b964e8b3b82f,,,Clinical Notes,,Clinical Notes,Question,Text,,,1,1
1a1a577a-3f23-4988-8e07-6a90ca0bb80a,,,Previous Treatment,,Previous Treatment,Question,Text,,,1,1
1a1b61eb-7131-4b4c-81c2-f6ee62946967,,,Formula,,Formula,Finding,N/A,,,1,1
1a2d82eb-491e-4d07-b8c3-2adb5ec148f1,,,Liver Function Test (LFT),,Liver Function Test (LFT),Question,Text,,,1,1
1a7fa97a-711e-4400-bad1-a2bf376b0805,,,EBM (Expressed Breast Milk),,EBM (Expressed Breast Milk),Finding,N/A,,,1,1
1ac81d3a-1462-418f-8e2f-454b46e1b5e2,,,Next Scheduled Follow-up Date,,Next Scheduled Follow-up Date,Question,Date,,,1,1
1b64171c-61c1-4425-93d3-7161276c0953,,,Foul-smelling,,Foul-smelling,Finding,N/A,,,1,1
1bf6d74e-4fb8-43a4-84bf-bd445ff2463f,,,Modify activities,,Modify activities,Finding,N/A,,,1,1
1c95977d-8902-4d2b-814a-5e979d32c1a2,,,Attention,,Attention,Finding,N/A,,,1,1
1d5c8cad-87d8-4914-bcfd-9d2f7a77e720,,,Vacuum then Forceps,,Vacuum then Forceps,Finding,N/A,,,1,1
1d8bcc19-0537-4b63-905c-df6ccecfd1ff,,,PRN,,PRN,Finding,N/A,,,1,1
1e91c4fc-6456-4506-bf67-7d4b6007b82f,,,Continue Group Therapy,,Continue Group Therapy,Finding,N/A,,,1,1
1ee2c81f-97a0-4241-8745-084642974fc7,,,Duration of Lesion,,Duration of Lesion,Question,Text,,,1,1
1f16a80e-baaa-4b4b-a58f-ed1bf38b4685,,,Cup Size (cm),,Cup Size (cm),Question,Numeric,,,1,1
1f181513-2a20-40ed-bd35-5e2ef8872789,,,Not Available,,Not Available,Finding,N/A,,,1,1
1f4305ec-2a5b-42e8-a56d-c12311d6927e,,,Good bilaterally,,Good bilaterally,Finding,N/A,,,1,1
1f5d7d9b-e4eb-4948-a3e8-7216875783bf,,,Number of Pulls,,Number of Pulls,Question,Numeric,,,1,1
1f9b961b-b682-4d71-99c9-32271ad3903d,,,Weaving,,Weaving,Finding,N/A,,,1,1
202e5b1c-886c-4a81-846f-d306847bf385,,,Every 4 hours,,Every 4 hours,Finding,N/A,,,1,1
203b26d9-dba2-4652-8ad6-4f3aa9883b95,,,Scheduled Time,,Scheduled Time,Question,Datetime,,,1,1
2052f1c6-9ee9-4b18-857f-5cdce1879b70,,,IM,,IM,Finding,N/A,,,1,1
217eb64b-324a-4411-83a7-3a667c37f3df,,,Long-Term Goals,,Long-Term Goals,Question,Text,,,1,1
2192bceb-2c89-45a7-88d4-e379e9014acd,,,+1,,+1,Finding,N/A,,,1,1
22c1dcb5-ebc5-41a8-aad5-0a452e227f23,,,Blood transfusion (Followed by transfusion form and recorded),Blood transfusion (Followed by tran,Blood transfusion (Followed by transfusion form and recorded),Finding,N/A,,,1,1
22d31fe6-2c74-4a1c-abf5-ae23e19391ac,,,Increase complexity,,Increase complexity,Finding,N/A,,,1,1
22d3453a-0b87-460b-a8b9-a5eacd1bb865,,,Vulnerable Adult Notes,,Vulnerable Adult Notes,Question,Text,,,1,1
22e3978c-aace-418f-aa8d-5aa9c2cf0f24,,,Regular,,Regular,Finding,N/A,,,1,1
24555540-c82c-4664-a76b-5b7157739afd,,,Social,,Social,Finding,N/A,,,1,1
24cc0e8a-7579-4cdc-bfe1-48ba4b2c0332,,,Class IV: Unable to carry out any physical activity without discomfort.,Class IV: Unable to carry out any p,Class IV: Unable to carry out any physical activity without discomfort.,Finding,N/A,,,1,1
2559521a-0cb3-4af7-8c2f-6a1bc0136c33,,,Normal / Present,,Normal / Present,Finding,N/A,,,1,1
25639fca-22c7-4821-bfc0-f9dbcb4d05bc,,,Engagement in treatment,,Engagement in treatment,Finding,N/A,,,1,1
25644755-9182-473f-8100-3fa686495eef,,,Specific Task,,Specific Task,Question,Text,,,1,1
25db5489-c63c-48f8-a0ba-4f484884a061,,,Next appointment,,Next appointment,Question,Date,,,1,1
25e86579-aef2-4968-8ae7-d2e41ab37f08,,,Passive,,Passive,Finding,N/A,,,1,1
26127232-328e-43cb-8d85-93613456f780,,,Painful (P),,Painful (P),Finding,N/A,,,1,1
26899baa-5cd4-404c-85db-af3d21471e87,,,Current Treatment,,Current Treatment,Question,Text,,,1,1
268f7268-b98b-431d-9526-e51c906e802e,,,Role Play Participation,,Role Play Participation,Finding,N/A,,,1,1
2745ef2b-2944-4f8d-8825-ba362f25c2c8,,,Therapist,,Therapist,Question,Text,,,1,1
275eeb1d-f94a-4242-9584-2bc5ee2f5c9d,,,"If not fully present, reason",,"If not fully present, reason",Question,Text,,,1,1
27944de0-6d92-4c52-bd0a-1d8d68d88ffa,,,Start Date,,Start Date,Question,Date,,,1,1
27bb96ef-4f0e-4351-b96c-85dae1270bb9,,,9,,9,Finding,N/A,,,1,1
2843e66e-daf3-47b5-b28c-46bbe7e7f305,,,Has the patient experienced any return of monthly menstrual bleeding?,Has the patient experienced any ret,Has the patient experienced any return of monthly menstrual bleeding?,Finding,N/A,,,1,1
290b01dd-fe5d-48f4-be43-893a6fc06019,,,Good coping skills,,Good coping skills,Finding,N/A,,,1,1
291a757d-a2a0-4f84-a366-b0dac790820d,,,Chosen Method Provided/Prescribed,,Chosen Method Provided/Prescribed,Question,Text,,,1,1
293c0bba-2908-4800-b986-8e4480e1acbe,,,Last Use Date,,Last Use Date,Question,Date,,,1,1
29692478-ece5-463e-9424-16c0318a5985,,,Health,,Health,Finding,N/A,,,1,1
2969ce34-7a95-4c71-a891-6aead0e7d598,,,Cognitive Games Notes,,Cognitive Games Notes,Question,Text,,,1,1
29bbf66d-8d1a-41a0-a272-7b957892c19b,,,Expressed Ambivalence,,Expressed Ambivalence,Finding,N/A,,,1,1
2a06d8c8-1bc6-4a2d-8d06-239cf1d2e2e9,,,Outside Facility,,Outside Facility,Finding,N/A,,,1,1
2a7374dd-17b7-406b-ae76-f78879da33cc,,,Gastric aspirate description,,Gastric Content,Question,Text,,,1,1
2a935d2a-a61f-4dae-aec8-3b8b8a0d3da1,,,Other facility,,Other facility,Finding,N/A,,,1,1
2c3fba8d-5e65-4d38-8604-b1b00419e3e9,,,Pertinent Physical Examination and Investigation Findings,Pertinent Physical Examination and,Pertinent Physical Examination and Investigation Findings,Question,Text,,,1,1
2ce41dc2-8425-4e57-9d03-e5b0dd244651,,,Chronic (months–years),,Chronic (months–years),Finding,N/A,,,1,1
2dc8a667-c685-442f-a389-bd1d9072b71c,,,End/Expiration Date,,End/Expiration Date,Question,Date,,,1,1
2e18275a-de4c-4552-b22c-6b3c92908f39,,,Client was counseled on the health benefits of spacing births at least 2 years apart.,Client was counseled on the health,Client was counseled on the health benefits of spacing births at least 2 years apart.,Finding,N/A,,,1,1
2e5af552-ac44-4cde-aebb-0e7ad8772b7a,,,Blood output volume,Blood output (mL),Volume of blood output or loss recorded in milliliters for an observation period.,Question,Numeric,,,1,1
2e679812-7f71-428f-b7f0-bc8b6ec660fb,,,Hypotonia,,Hypotonia,Finding,N/A,,,1,1
2e97743c-a59b-45d3-b2d4-418dbb3c9e6a,,,No access to means,,No access to means,Finding,N/A,,,1,1
2f05a1bc-20c2-4b30-baaf-c6b87c6230d8,,,Challenged Distortions,,Challenged Distortions,Finding,N/A,,,1,1
2f0eae6a-19b5-445b-bddb-3ee875c9416a,,,Laboratory Investigations,,Laboratory Investigations,Question,Text,,,1,1
2f3f0dbe-6266-4162-b319-13a70851b52e,,,+2,,+2,Finding,N/A,,,1,1
2f47ab4b-da74-41d4-9a8c-95dc30b5f723,,,Intake/Output (I/O) Monitoring,,Intake/Output (I/O) Monitoring,Finding,N/A,,,1,1
303e1071-ac36-45b0-a8be-dc068678616e,,,PhD,,PhD,Finding,N/A,,,1,1
307c9e11-a793-4f86-a63e-2a7a2af6db34,,,Peaceful,,Peaceful,Finding,N/A,,,1,1
30a31fe9-3fd7-461b-b674-4c427b573fc5,,,Risk Notes,,Risk Notes,Question,Text,,,1,1
30f65120-2910-45f7-bea6-5f8a5ddd8da9,,,Mood (numeric),,Mood,Question,Numeric,,,1,1
31088b52-7a48-4b20-878c-54f9a2e97b80,,,Woodwork,,Woodwork,Finding,N/A,,,1,1
3167689e-a1d8-43c0-bc80-c1103a42d19f,,,Contraction Duration,,Contraction Duration,Question,Numeric,,,1,1
319266b3-90d9-41ed-b636-026e507001af,,,High energy,,High energy,Finding,N/A,,,1,1
320d2ce9-2b71-42c6-a4a3-4029e7ed615b,,,Percent,,Percent,Question,Numeric,,,1,1
325fc972-fc3c-4ff4-b0e1-32c6bd0c6d61,,,STAT,,STAT,Finding,N/A,,,1,1
32962fc3-2416-4312-98d5-9d9b8ed0775f,,,Fluid Restriction Amount,,Fluid Restriction Amount,Question,Numeric,,,1,1
32afe028-41dc-4d2a-a6a7-a9ecb9109667,,,Employment / school involvement,,Employment / school involvement,Finding,N/A,,,1,1
32b3a08f-d3fc-4fbd-9e79-24436e44a34b,,,Perception,,Perception,Question,Text,,,1,1
32eed3e1-a392-4e23-bf43-691f4b6774bc,,,Poor: Missed multiple doses / Stopped taking medication,Poor: Missed multiple doses / Stopp,Poor: Missed multiple doses / Stopped taking medication,Finding,N/A,,,1,1
334309df-2668-453a-b654-1e5175f956e4,,,Reason for Discontinuation,,Reason for Discontinuation,Question,Text,,,1,1
3393996a-dee5-4b66-aa2d-0925b091f7a8,,,Social and Developmental History,,Social and Developmental History,Question,Text,,,1,1
35ae1662-c801-40e4-a67a-1b623aa79d0b,,,Cooperative (therapy session behavior),,Cooperative,Finding,N/A,,,1,1
35e2997d-f5e2-4fea-a7e5-4848139b4c9b,,,Catheterized,,Catheterized,Finding,N/A,,,1,1
36909e36-5141-4744-a07b-5fdcd5878b27,,,Insight into illness,,Insight into illness,Finding,N/A,,,1,1
36afa955-dc48-4862-954c-39fb6d5515d2,,,Died within 42 days of pregnancy termination/delivery,Died within 42 days of pregnancy te,Died within 42 days of pregnancy termination/delivery,Finding,N/A,,,1,1
37c943fb-c416-4916-a3b4-fb052d3fe32a,,,Other (specify),,Other,Question,Text,,,1,1
380c16ad-238e-44dd-b0f2-cfc1ba09159c,,,Specify Education Level,,Specify Education Level,Question,Text,,,1,1
38b19c5f-fcda-42c0-8f4a-f24dc99e0686,,,Housing situation,,Housing situation,Finding,N/A,,,1,1
38d3a45d-3d9c-408c-bbec-637c324c02dc,,,Intubation,,Intubation,Finding,N/A,,,1,1
3909cd44-bfd7-4c78-b549-971d35e5fe1c,,,Uterine Contractions: Frequency,,Uterine Contractions: Frequency,Question,Numeric,,,1,1
3a12e9c3-f578-4a69-aa77-5c163967e621,,,Treatment Modality - Other,,Treatment Modality - Other,Question,Text,,,1,1
3a140057-d512-407d-99cf-17ab9e65e228,,,Low (risk level),,Low,Finding,N/A,,,1,1
3a2fee7e-ca87-4253-a6c5-b74618aba4b6,,,Out of Stock,,Out of Stock,Finding,N/A,,,1,1
3ad83a4d-e936-4746-98b1-2bc282f17e68,,,Forgot,,Forgot,Finding,N/A,,,1,1
3b40da3a-415f-42b7-a362-d0248341f908,,,<60/min,,<60/min,Finding,N/A,,,1,1
3b7b5ff5-09bd-4767-a753-766cc493c138,,,Thought process - Other,,Thought process - Other,Question,Text,,,1,1
3c461e91-4ac9-45c8-9932-476ae0fc8eaf,,,Empty,,Empty,Finding,N/A,,,1,1
3c6e893a-9f61-456f-8fa5-57dc6370c274,,,Motivated,,Motivated,Finding,N/A,,,1,1
3cfa8323-5df6-4430-b8ae-c46c432edbb6,,,Anticoagulation initiated/adjusted (for Atrial Fibrillation or Mechanical Valve),Anticoagulation initiated/adjusted,Anticoagulation initiated/adjusted (for Atrial Fibrillation or Mechanical Valve),Finding,N/A,,,1,1
3d006620-e869-4605-a69b-05589959dbe0,,,Permanent Method (Bilateral Tubal Ligation),Permanent Method (Bilateral Tubal L,Permanent Method (Bilateral Tubal Ligation),Finding,N/A,,,1,1
3d9050de-7f6a-4ac2-ad7e-116e77d2ea2b,,,10% Formalin,,10% Formalin,Finding,N/A,,,1,1
3e1e601c-b68a-477e-aef5-27555f529bdc,,,Every 6 week,,Every 6 week,Finding,N/A,,,1,1
3e247c00-a353-4220-9039-910569c22d24,,,History of Substance Use Disorder,,History of Substance Use Disorder,Question,Text,,,1,1
3e76d09e-31af-409e-ab6e-7bb95d0701f1,,,Insight Development,,Insight Development,Finding,N/A,,,1,1
3ebd5c95-dfbb-4c7c-b0ce-a3caa9de801f,,,Once Per 5 month,,Once Per 5 month,Finding,N/A,,,1,1
3ed56d96-4863-4ccc-b59e-412c7a366e59,,,IM Dose Administered,,IM Dose Administered,Question,Numeric,,,1,1
3f2f74ff-6061-40a0-bf04-401f55365285,,,Mildly decreased,,Mildly decreased,Finding,N/A,,,1,1
3f439a71-27d1-4d8f-88dd-0b194997d5a2,,,Suicide plan Details,,Suicide plan Details,Question,Text,,,1,1
3fd93e8c-1370-4ba1-9bc7-a7e3a9749aab,,,Total Output,,Total Output,Question,Numeric,,,1,1
40b350e1-cfa5-4aa5-82d4-0baf5c0cb1ff,,,Comatose,,Comatose,Finding,N/A,,,1,1
418cd335-fa92-4879-a37f-b0cb13a5812c,,,Pregnant at time of death,,Pregnant at time of death,Finding,N/A,,,1,1
41aa4deb-a775-4bbf-b677-642e07e15698,,,Laboratory and Imaging Investigations,Laboratory and Imaging Investigatio,Laboratory and Imaging Investigations,Question,Text,,,1,1
41c23397-989b-4b4e-b157-49444135ec45,,,OI Follow-up,,OI Follow-up,Finding,N/A,,,1,1
41eff4ad-707e-44f9-931c-ba4a75c6dee3,,,Creative Expression,,Creative Expression,Finding,N/A,,,1,1
41f567cc-fb75-441e-9d02-2d9576e2631c,,,Weight Daily,,Weight Daily,Finding,N/A,,,1,1
42456201-59a1-42c3-a8e8-7509cb5495e1,,,Flow,,Flow,Question,Numeric,,,1,1
42c16460-5230-43a7-9465-3fe91e2e75a2,,,ICU (n/a),,ICU,Finding,N/A,,,1,1
42fa59ea-9457-4f04-a469-5cd49f59d98f,,,Bed Number,,Bed Number,Question,Text,,,1,1
43551cfb-1f0a-4137-8d44-c3277911b91f,,,Continue plan (finding),,Continue plan,Finding,N/A,,,1,1
43606a0e-3a9c-4888-8941-cf555f825b76,,,Fluctuating,,Fluctuating,Finding,N/A,,,1,1
43c9e295-da49-4d58-80ee-9a9f4ddb3eae,,,Once Per 3 month,,Once Per 3 month,Finding,N/A,,,1,1
43ec4509-4cab-4800-a1da-eb1a597804b7,,,Slowed,,Slowed,Finding,N/A,,,1,1
43ef2cd3-af2e-4585-8aed-e340dcb2d44c,,,No concerns,,No concerns,Finding,N/A,,,1,1
43fa3695-72fc-415d-9506-6fd5154e0889,,,Isolated,,Isolated,Finding,N/A,,,1,1
445985d8-6217-4797-9be3-aae0d412288a,,,Problem-Solving,,Problem-Solving,Finding,N/A,,,1,1
4550525b-47c2-41c3-8442-ac87c81ba73d,,,Clinician Name and Signature,,Clinician Name and Signature,Question,Text,,,1,1
455f723e-b9ac-4df1-8fec-c9d0b4eb524b,,,Family functioning,,Family functioning,Finding,N/A,,,1,1
4575f556-1e3a-4411-92c3-43c95feae501,,,Judgment and Insight,,Judgment and Insight,Question,Text,,,1,1
45bd999e-2abf-44d0-a544-d83b4c31635c,,,Amount Given,,Amount Given,Question,Numeric,,,1,1
460685be-e27b-4cb5-9d97-869e4dfec652,,,Person (disorientation finding),,Person,Finding,N/A,,,1,1
46cfe098-3d00-424e-9d39-e6a37aafcb1d,,,Reason for Medication Change,,Reason for Medication Change,Question,Text,,,1,1
4716050c-596e-4de5-b3ae-84aa1fa057f5,,,Discharge Date,,Discharge Date,Question,Date,,,1,1
4736bed3-34c7-47bb-a2ef-926635504d7f,,,Low Vacuum,,Low Vacuum,Finding,N/A,,,1,1
48489d16-d5a4-403d-a3a4-1275ff1755b6,,,Time,,Time,Question,Datetime,,,1,1
48e336bd-0ac5-4c05-84be-d4c851eeaffa,,,both,,both,Finding,N/A,,,1,1
49084b31-b53e-4a89-a43a-3c0775e0e6f5,,,Attempt Details,,Attempt Details,Question,Text,,,1,1
490dca17-a568-49e8-9da4-b5982d36a3ce,,,Full,,Full,Finding,N/A,,,1,1
49364955-e4f3-45d2-8b84-5375a5fe6ead,,,Safety Plan / Interventions,,Safety Plan / Interventions,Question,Text,,,1,1
4b3d4bbe-62f4-431b-9f5a-e395a6134767,,,Planned Interventions,,Planned Interventions,Question,Text,,,1,1
4b76ec17-e61d-458a-bd0b-86b7e801f590,,,Doctorate,,Doctorate,Finding,N/A,,,1,1
4bd4c788-58e0-463b-83d1-583dcac32b21,,,Handicraft,,Handicraft,Finding,N/A,,,1,1
4c40ec0d-2611-434e-85e6-d3c1baacb746,,,DBT,,DBT,Finding,N/A,,,1,1
4c50a82f-b138-4029-b7b9-4766e8069e7e,,,ICD-10/ICD-11 Code,,ICD-10/ICD-11 Code,Question,Text,,,1,1
4ca8c9ef-59ba-4bad-8a81-cc4ceb7d41c4,,,Clear / Milky,,Clear / Milky,Finding,N/A,,,1,1
4cc20ea1-5d57-4ae3-a30f-23d38a21c7b7,,,Flat,,Flat,Finding,N/A,,,1,1
4ce6f9fc-814f-4648-8497-727e7c97e501,,,Disruptive,,Disruptive,Finding,N/A,,,1,1
4ced48d0-5f3c-4511-9e72-65e86808fc9c,,,CBT,,CBT,Finding,N/A,,,1,1
4cf4f073-bd22-45bd-9390-26680370811c,,,"Mood, narrative description",,Mood,Question,Text,,,1,1
4d740bc6-1174-45f8-853c-8cfb151f5aba,,,Bed making,,Bed making,Finding,N/A,,,1,1
4d9b315a-bbf8-4755-81c8-4caf9d93fc11,,,Medication Adjustments,,Medication Adjustments,Question,Text,,,1,1
