Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:6,_order:1
0d5e6f70-8192-0123-def4-456789012345,,,Place where LAFP was received,,,Question,Coded,1536AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1537AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1538AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1e6f7081-9203-1234-ef56-789012345abc;2f708192-a314-2345-f678-90123456bcde;3081920a-b425-3456-0789-123456cdefab;4192031b-c536-4567-1890-23456defabcd;5203142c-d647-5678-2901-3456efabcdef,,1,2
5704f76a-c13f-4d7c-af72-225f505c0c82,,,Response,,Response,Question,Coded,1107AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162677AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;20048f20-0064-4b82-a5d7-133c960c4dbd;46969e18-a3c4-4fcc-ba87-907917ac0986;703AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;75df7778-830f-4c9c-8b50-5cf9fbd4105e;b6d89254-f3a6-43b6-b9cf-97d9354044f3;b87a721f-7f2f-4304-93bd-93b5cbc81e35;162679AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;fa510000-0000-4000-8000-000000000003,,1,2
f75ef962-87dc-498d-aac7-425ac8636e1f,,,Birth Outcome Status,,,Question,Coded,2822b307-53d0-46cf-a315-cd133fabee52;f9f61a63-bf3e-43ac-947b-ab8524e4dde6;2822b307-53d0-46cf-a315-cd133fabee52;2db638fe-fb8e-4a4d-b372-d1996492230c;f9f61a63-bf3e-43ac-947b-ab8524e4dde6,,1,2
13e21f69-e825-4bb0-8740-f33f530ec613,,,Service Requested,,,Question,Coded,167410AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;ad75942d-3911-4440-9b94-de65112ce126;d8176d1b-1234-11ee-be56-0242ac120002;d8176d1b-1234-11ee-be56-0242ac120003;d8176d1b-1234-11ee-be56-0242ac120004;d8176d1b-1234-11ee-be56-0242ac120005;d8176d1b-1234-11ee-be56-0242ac120007;d8176d1b-1234-11ee-be56-0242ac120008;d8176d1b-1234-11ee-be56-0242ac120009;d8176d1b-1234-11ee-be56-0242ac120010;d8176d1b-1234-11ee-be56-0242ac120011;d8176d1b-1234-11ee-be56-0242ac120012;d8176d1b-1234-11ee-be56-0242ac120013;d8176d1b-1234-11ee-be56-0242ac120014;d8176d1b-1234-11ee-be56-0242ac120015;d8176d1b-1234-11ee-be56-0242ac120016;d8176d1b-1234-11ee-be56-0242ac120017,,1,2
56d1a25a-afe5-4778-aa0b-09352c261148,,,Airway and breathing problems,,,Question,Coded,8de0211b-6cae-474e-8e86-8b6325627679;2ea8d091-3b80-4289-aeee-f0fe8a7d56ce;58566778-8990-6782-0126-c23456789a12;892f9568-5086-4148-af4c-7d14f7d2cfe8;c62f1cd1-897c-456a-867c-71bc2e0c1677,,1,2
ec858446-3c75-41e8-8a50-e84c3fc3a3b3,,,AVPU responsiveness level,,,Question,Coded,162644AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162645AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;9694701e-109a-41d3-8adb-8f07670fbcb5;b9190517-408c-4898-b4e9-035d742fe97d,,1,2
aaa42cc4-2d7c-4cf3-8f5f-9babc5de297b,,,Other emergency signs,,,Question,Coded,132338AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;147241AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;cc1fc145-41f6-4c9c-acc1-45e3599781fd,,1,2
d684d4ae-33b5-4c8d-a344-eea8945ee538,,,Triage priority signs 3P,,,Question,Coded,0bcd3813-27dc-4f78-8d37-151f693500ee;163477AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;7dd9e0f1-5a2b-345c-789d-678901234567,,1,2
0d199a3c-a624-40fa-85cb-66825da8fc45,,,Triage priority signs 3R,,,Question,Coded,127639AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;843b93f3-303a-4358-ae57-0ef855b5e79a;ad5d211b-1701-4cd0-b55b-dd681598ddc6,,1,2
3e745228-31ab-48e0-b020-b34b5cb8a16d,,,Triage priority signs MOB,,,Question,Coded,45bb0b1a-0159-4cd6-8855-af08e89521a7;c8c3d3cb-30e5-4e6b-980c-b78bfa289e1f;d1bb1ba2-c7f8-43cf-ac13-46ef76b9800e;f4df0ad5-bbac-4b6d-81c5-2dbecd88ee1b,,1,2
c0a51001-0000-4000-8000-000000000004,,,Chief complaint category,,,Question,Coded,a1cda413-7322-4fa4-b163-0710b50f18ca;3faf0630-c208-4b15-8ba1-ca94585b6d52;2d0f2789-d951-4c00-bb7e-ed507cd256e0;6386672b-1a48-53cf-9619-6620b5088ca9;f6fdeddf-1888-49eb-bc91-b05fb13105a6;120749AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;122983AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;139084AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;140238AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;88492f77-c6d1-48e9-850a-1f87ebe7b3b8;142412AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;143264AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;151AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;ac87d80e-0c6b-5b79-b274-bfa75809467d;160689AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;bb20207d-9776-4749-b1c7-760b2afeb3e4;4ad696eb-4426-4cf7-948b-48ef70a7749d;5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;61587f91-8a80-4359-a91c-8264be4ac3d1;b6c7e832-6ac3-42fa-9886-eb3213e90a89;c9520082-199d-42f7-9d97-8fe1c5760aff;dab2cb8a-f42f-46a6-9a98-dbe9d0a8b21a;fa432089-99ca-4d65-b6dd-c3d7361f3688,,1,2
58293041-2536-4567-8901-234567123456,,,Male Partner HIV Status,,,Question,Coded,1067AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;664AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;703AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
b79096db-76a5-4fd8-9869-9e99dad3c3f5,,,New or Worsening Symptoms since last visit (Select all that apply),,,Question,Coded,1107AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;7534a137-1a5e-4172-a739-c5111e057d22;5a5a924e-801c-4690-9e14-830f04dc9bda;6c2096b3-bc3d-4788-a9b2-10f71091f1c1;70b04504-e217-4ff4-8a0e-aac388e1d418;7534a137-1a5e-4172-a739-c5111e057d22;987831ed-45fc-41b3-b739-6900797b4d70,,1,2
92f602c6-7519-4aa5-ba19-dead60db841e,,,Complications Noted on Echo/ECG,,,Question,Coded,128125AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;243cff61-685c-415e-a7cf-b9931eb5326d;243cff61-685c-415e-a7cf-b9931eb5326d;609dbca3-fa34-461a-97a1-c62d76de62a0;938dde2b-9183-42bd-ad61-5b48649b46f5,,1,2
1880f095-b88c-4b90-ae1e-3d78023d7cfe,,,Outcome of CAC/PAC,,,Question,Coded,160429AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;160432AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;67c00dc0-fd8e-4db0-bc72-7ceebe59d3ce,,1,2
b997078c-1614-46bd-89ba-202988064651,,,Newborn complications observed,,,Question,Coded,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;39f9101f-791f-4558-bb26-616251283bd8;5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;60600744-cb4d-4d85-b0a4-9dded5240494;a60de0d2-ddd3-431a-87d9-b117da4a2494;a76118c6-f3fb-4bf9-a374-50136a2564a3;bade3381-08b2-45d8-ac46-b1fbdb0ebd98;e13b3779-8d02-4fef-b46d-8bae5a6796e8,,1,2
b8d2d2e4-ca50-4b07-a305-9471fd032420,,,Maternal Complications,,,Question,Coded,0cb43949-23a6-4d3e-8351-fdc110de5af3;1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;275bbf5f-a454-4298-b17e-1adc52b65980;5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;6205d48e-5ed4-42c5-b8ff-8bace1d1e59f;62db14e7-70a9-4a91-b624-23d1857e8979;d6f769ab-a538-4c6b-9492-5fa02a773334;fd5769b8-1443-471a-963d-8fa5fe8aa759,,1,2
d0b1c2d3-4e5f-6789-8abc-def01234567a,,,Maternal death occurred at,,,Question,Coded,1178AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1179AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1180AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;d0b1c2d3-4e5f-6789-8abc-def01234567b;d0b1c2d3-4e5f-6789-8abc-def01234567c;d0b1c2d3-4e5f-6789-8abc-def01234567d,,1,2
7415869c-4859-6789-0123-456789abcd14,,,Membrane status,,,Question,Coded,0748192f-7182-9012-3456-789012abcd17;1067AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;15d529e0-2f29-48b5-bc41-5ade28396910;8526970d-5960-7890-1234-567890abcd15;9637081e-6071-8901-2345-678901abcd16;a6d00512-9786-45d6-8886-be160acfd5d4,,1,2
ddf1c092-3e84-4504-bbec-4c349ea65acf,,,Transfusion reaction signs and symptoms,,,Question,Coded,0eae7e68-64d4-4c29-964a-77daedfc70d3;1daf6c10-0922-42d1-8dd3-9db431cb5d8e;1fd987dc-176c-4286-bfe8-d3e7e7de499d;2076ad1e-bea7-4db0-920c-7a132ca6f57c;2d705635-6e1c-4bca-8f40-82fb9c1045fb;71ba7041-0d42-4681-a2d7-436aeada3b07;7cf66522-fde4-446b-bff2-d1a961759cc5;7f05962f-b23a-4069-9c71-735552162678;8cc28937-1f74-48ee-9251-de2bd4750828;a73f4ac3-2c57-44a3-9169-c035eef3c156;dce29eb3-653d-455f-94e9-c99c4871ed97,,1,2
d0b6243f-5ab7-7e9d-cf40-b23a6e5d8f74,,,d0b6243f-5ab7-7e9d-cf40-b23a6e5d8f74,,,Question,Coded,112141AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;114100AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;b0ae6879-c107-4a1f-abdb-529264e6534a;117829AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1294AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;66f56c86-f437-4835-9da2-0255cfb5c20a;142412AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;8de11e40-ac68-49a3-84c5-cd8e269da7fa;5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;eadc5c22-cd43-4897-a28f-5b54e55ab176,,1,2
a480b4cd-90d9-4e1d-a677-bbfe1ab5fe93,,,Group Type,,,Question,Coded,163313AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;186ce776-7ae1-4db7-b988-6821b38d52ed;22b21608-0ac9-414a-be62-3f7d8d80edf1;38643601-2ba8-42e1-9e2a-48e1d39fd9c1;3d8bf874-8a71-4922-b8ec-a2442cd9ba68;5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;564e6193-2504-4d20-899c-c6475da519fa;5d9e7003-3b3d-434b-88a4-dd4487411675;7d4f3f32-5217-40a9-8a25-ad24e20ca50f;81e0e921-a36a-4d11-9734-8511231556bc;932e9b84-777a-476d-8ea1-9043a7f47dce;ac25ba7d-73ec-416c-91b7-249059a5cfdb;d5ba8709-22b8-474d-9fdf-c04fa7fef391;e61430e9-e45a-414a-96a6-ba2de7ee3727;fbe48307-73af-4a2f-a20e-afeafa428763,,1,2
47b3934e-cf87-4c43-a4b8-dba1b38533d9,,,"Appearance, mental status examination",,,Question,Coded,24d6dc53-ec50-4a95-9674-fa02964c0fde;54c03a43-af22-4b3d-94de-15d053c46c9e;5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;61470ca8-896f-4ff5-a0a1-d8d248041712;66f85921-edf2-4256-8a53-57e67e148fac,,1,2
06e7471c-5be6-4995-bbdd-11e77218e6d5,,,"Thought content, mental status examination",,,Question,Coded,1115AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;6e58d472-81b1-4291-b3b2-7f7d6c7818c3;b32a9db1-7172-42a7-aa95-7a305ad0f707;b91ef941-f676-4e82-b10e-94167ba5ef34,,1,2
f21bd422-0d04-4e5b-aad5-9312110d2dc0,,,Referral source (self or institution),,,Question,Coded,160551AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;32d9bb0d-ce32-4ac3-b65e-85832fe905bb;5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;95260d83-b779-4fb9-859e-e8ccb0d8d6be;978AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;b7e66596-ba11-4fe2-bdc5-a3775c6cf4fa;c4ab2fb4-7d34-42f9-950a-7e8261cba9f9;c9ea5e58-6f10-484a-88f9-075fa641c018;ee7ce4a6-1bc2-401c-b2cd-6e51c5de3370,,1,2
9c1d2e3f-4a5b-6c7d-8e9f-0a1b2c3d4e5f,,,Abdominal tenderness present,,,Question,Coded,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;163747AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;163748AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,1,2
